,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
29930,Trinidad and Tobago,TTO,2021-09-20,1022315.0,571748.0,464129.0,8,1405746.0,40.672212476507134
29931,Trinidad and Tobago,TTO,2021-09-21,1028515.0,574142.0,467790.0,3,1405746.0,40.8425135123984
29932,Trinidad and Tobago,TTO,2021-09-22,1032657.0,576522.0,470075.0,6,1405746.0,41.01181863579907
29933,Trinidad and Tobago,TTO,2021-09-23,1037412.0,578632.0,473097.0,4,1405746.0,41.16191687545261
29934,Trinidad and Tobago,TTO,2021-09-24,1041836.0,580785.0,475896.0,6,1405746.0,41.31507398918439
29935,Trinidad and Tobago,TTO,2021-09-25,1041836.0,580785.0,475896.0,5,1405746.0,41.31507398918439
29936,Trinidad and Tobago,TTO,2021-09-26,1045498.0,582426.0,478787.0,4,1405746.0,41.43180916040309
29937,Trinidad and Tobago,TTO,2021-09-27,1047111.0,583059.0,479905.0,10,1405746.0,41.47683863229915
29938,Trinidad and Tobago,TTO,2021-09-28,1057104.0,586704.0,487034.0,6,1405746.0,41.73613156288547
29939,Trinidad and Tobago,TTO,2021-09-29,1066324.0,590372.0,493367.0,7,1405746.0,41.997060635420624
29940,Trinidad and Tobago,TTO,2021-09-30,1073351.0,593385.0,498048.0,2,1405746.0,42.21139523071736
29941,Trinidad and Tobago,TTO,2021-10-01,1080244.0,596749.0,502299.0,8,1405746.0,42.45069877488537
29942,Trinidad and Tobago,TTO,2021-10-02,1086551.0,599860.0,506245.0,8,1405746.0,42.672004757616236
29943,Trinidad and Tobago,TTO,2021-10-03,1089809.0,601678.0,508305.0,7,1405746.0,42.801331108180285
29944,Trinidad and Tobago,TTO,2021-10-04,1092242.0,602936.0,509672.0,11,1405746.0,42.89082095912064
29945,Trinidad and Tobago,TTO,2021-10-05,1102809.0,606522.0,517536.0,5,1405746.0,43.14591682992518
29946,Trinidad and Tobago,TTO,2021-10-06,1113258.0,610073.0,525220.0,3,1405746.0,43.39852291950324
29947,Trinidad and Tobago,TTO,2021-10-07,1121521.0,613170.0,531161.0,8,1405746.0,43.618832989743524
29948,Trinidad and Tobago,TTO,2021-10-08,1129387.0,616133.0,536817.0,6,1405746.0,43.82961075471671
29949,Trinidad and Tobago,TTO,2021-10-09,1138531.0,619844.0,543262.0,8,1405746.0,44.09359870133011
29950,Trinidad and Tobago,TTO,2021-10-10,1143228.0,622235.0,546532.0,6,1405746.0,44.26368632740196
29951,Trinidad and Tobago,TTO,2021-10-11,1145835.0,623821.0,547884.0,4,1405746.0,44.37650898526476
29952,Trinidad and Tobago,TTO,2021-10-12,1153748.0,627734.0,552982.0,11,1405746.0,44.65486652638528
29953,Trinidad and Tobago,TTO,2021-10-13,1160173.0,631072.0,556884.0,4,1405746.0,44.89232051878504
29954,Trinidad and Tobago,TTO,2021-10-14,1165204.0,633915.0,559820.0,11,1405746.0,45.09456189098173
29955,Trinidad and Tobago,TTO,2021-10-15,1169961.0,636444.0,562650.0,6,1405746.0,45.27446636874656
29956,Trinidad and Tobago,TTO,2021-10-16,1173839.0,638932.0,564703.0,1,1405746.0,45.45145424564608
29957,Trinidad and Tobago,TTO,2021-10-17,1176398.0,640522.0,566065.0,11,1405746.0,45.564561449934764
29958,Trinidad and Tobago,TTO,2021-10-18,1177863.0,641490.0,566810.0,0,1405746.0,45.633421684998574
29959,Trinidad and Tobago,TTO,2021-10-19,1183892.0,643991.0,571031.0,16,1405746.0,45.81133433778221
29960,Trinidad and Tobago,TTO,2021-10-20,1188698.0,645888.0,574472.0,5,1405746.0,45.94628048025746
29961,Trinidad and Tobago,TTO,2021-10-21,1193006.0,647611.0,577507.0,8,1405746.0,46.06884885320677
29962,Trinidad and Tobago,TTO,2021-10-22,1197055.0,648967.0,580553.0,8,1405746.0,46.16531009158127
29963,Trinidad and Tobago,TTO,2021-10-23,1200876.0,650206.0,583447.0,8,1405746.0,46.253448346998674
29964,Trinidad and Tobago,TTO,2021-10-24,1202702.0,650911.0,584728.0,4,1405746.0,46.30359965456064
29965,Trinidad and Tobago,TTO,2021-10-25,1204082.0,651389.0,585737.0,6,1405746.0,46.337602952453715
29966,Trinidad and Tobago,TTO,2021-10-26,1208750.0,652785.0,589437.0,6,1405746.0,46.43690965508705
29967,Trinidad and Tobago,TTO,2021-10-27,1212615.0,654025.0,592384.0,5,1405746.0,46.52511904711093
29968,Trinidad and Tobago,TTO,2021-10-28,1216085.0,655094.0,595072.0,5,1405746.0,46.60116407942829
29969,Trinidad and Tobago,TTO,2021-10-29,1219271.0,656169.0,597499.0,3,1405746.0,46.67763593138447
29970,Trinidad and Tobago,TTO,2021-10-30,1223227.0,657417.0,600601.0,10,1405746.0,46.76641441626012
29971,Trinidad and Tobago,TTO,2021-10-31,1224955.0,658107.0,601791.0,14,1405746.0,46.81549867472502
29972,Trinidad and Tobago,TTO,2021-11-01,1225345.0,658287.0,602032.0,14,1405746.0,46.82830326388977
29973,Trinidad and Tobago,TTO,2021-11-02,1229650.0,659653.0,605396.0,0,1405746.0,46.92547586832899
29974,Trinidad and Tobago,TTO,2021-11-03,1233453.0,660870.0,608387.0,13,1405746.0,47.012049118404036
29975,Trinidad and Tobago,TTO,2021-11-04,1236684.0,661981.0,610852.0,11,1405746.0,47.09108188819317
29976,Trinidad and Tobago,TTO,2021-11-05,1236684.0,661981.0,610852.0,9,1405746.0,47.09108188819317
29977,Trinidad and Tobago,TTO,2021-11-06,1240948.0,663309.0,614158.0,10,1405746.0,47.185551301586486
29978,Trinidad and Tobago,TTO,2021-11-07,1242909.0,663876.0,615701.0,14,1405746.0,47.22588575745547
29979,Trinidad and Tobago,TTO,2021-11-08,1243643.0,664191.0,616196.0,11,1405746.0,47.2482937884938
29980,Trinidad and Tobago,TTO,2021-11-09,1247259.0,665387.0,618792.0,8,1405746.0,47.33337316983296
29981,Trinidad and Tobago,TTO,2021-11-10,1250626.0,666925.0,621161.0,13,1405746.0,47.44278127058516
29982,Trinidad and Tobago,TTO,2021-11-11,1254369.0,668050.0,623206.0,9,1405746.0,47.52280995286489
29983,Trinidad and Tobago,TTO,2021-11-12,1257974.0,669197.0,625021.0,12,1405746.0,47.60440364048698
29984,Trinidad and Tobago,TTO,2021-11-13,1261785.0,670447.0,626652.0,12,1405746.0,47.69332439857556
29985,Trinidad and Tobago,TTO,2021-11-14,1263059.0,670999.0,627187.0,10,1405746.0,47.73259180534748
29986,Trinidad and Tobago,TTO,2021-11-15,1263909.0,671394.0,627596.0,22,1405746.0,47.76069076490347
29987,Trinidad and Tobago,TTO,2021-11-16,1268243.0,672952.0,629381.0,8,1405746.0,47.87152159778509
29988,Trinidad and Tobago,TTO,2021-11-17,1272023.0,674258.0,630781.0,12,1405746.0,47.964426005836046
29989,Trinidad and Tobago,TTO,2021-11-18,1275330.0,675336.0,631960.0,15,1405746.0,48.04111126761165
29990,Trinidad and Tobago,TTO,2021-11-19,1278727.0,676396.0,633341.0,6,1405746.0,48.116516070470766
29991,Trinidad and Tobago,TTO,2021-11-20,1282541.0,677587.0,634513.0,17,1405746.0,48.201239768777576
29992,Trinidad and Tobago,TTO,2021-11-21,1284116.0,678363.0,635055.0,11,1405746.0,48.25644177539897
29993,Trinidad and Tobago,TTO,2021-11-22,1284884.0,678760.0,635225.0,48,1405746.0,48.2846830081679
29994,Trinidad and Tobago,TTO,2021-11-23,1289461.0,680283.0,636885.0,0,1405746.0,48.39302405982304
29995,Trinidad and Tobago,TTO,2021-11-24,1293577.0,681553.0,638366.0,10,1405746.0,48.483367550041045
29996,Trinidad and Tobago,TTO,2021-11-25,1296957.0,682719.0,639486.0,21,1405746.0,48.56631283318608
29997,Trinidad and Tobago,TTO,2021-11-26,1300017.0,683829.0,640171.0,11,1405746.0,48.64527446636875
29998,Trinidad and Tobago,TTO,2021-11-27,1304312.0,685174.0,641345.0,31,1405746.0,48.74095320207207
29999,Trinidad and Tobago,TTO,2021-11-28,1306771.0,686089.0,641799.0,21,1405746.0,48.80604319699292
30000,Trinidad and Tobago,TTO,2021-11-29,1308026.0,686751.0,642105.0,29,1405746.0,48.85313563047663
30001,Trinidad and Tobago,TTO,2021-11-30,1313024.0,688409.0,643682.0,25,1405746.0,48.97108012400533
30002,Trinidad and Tobago,TTO,2021-12-01,1317961.0,689661.0,644888.0,19,1405746.0,49.06014315530686
30003,Trinidad and Tobago,TTO,2021-12-02,1321674.0,690768.0,645833.0,24,1405746.0,49.13889137867011
30004,Trinidad and Tobago,TTO,2021-12-03,1324880.0,691683.0,646734.0,19,1405746.0,49.20398137359096
30005,Trinidad and Tobago,TTO,2021-12-04,1328458.0,692778.0,647907.0,21,1405746.0,49.28187595767656
30006,Trinidad and Tobago,TTO,2021-12-05,1329938.0,693483.0,648391.0,17,1405746.0,49.33202726523852
30007,Trinidad and Tobago,TTO,2021-12-06,1330873.0,693946.0,648651.0,21,1405746.0,49.36496351403454
30008,Trinidad and Tobago,TTO,2021-12-07,1334388.0,695129.0,650050.0,26,1405746.0,49.44911811948958
30009,Trinidad and Tobago,TTO,2021-12-08,1338461.0,696107.0,651135.0,19,1405746.0,49.51868972061809
30010,Trinidad and Tobago,TTO,2021-12-09,1341221.0,696950.0,652152.0,22,1405746.0,49.578657879873035
30011,Trinidad and Tobago,TTO,2021-12-10,1343818.0,697645.0,653077.0,17,1405746.0,49.62809782137029
30012,Trinidad and Tobago,TTO,2021-12-11,1346675.0,698473.0,654075.0,16,1405746.0,49.68699893152817
30013,Trinidad and Tobago,TTO,2021-12-12,1347725.0,698861.0,654550.0,25,1405746.0,49.71459993483887
30014,Trinidad and Tobago,TTO,2021-12-13,1348195.0,699027.0,654695.0,22,1405746.0,49.72640861151304
30015,Trinidad and Tobago,TTO,2021-12-14,1353316.0,699968.0,655985.0,24,1405746.0,49.79334815820212
30016,Trinidad and Tobago,TTO,2021-12-15,1357815.0,700738.0,656926.0,22,1405746.0,49.84812334518469
30017,Trinidad and Tobago,TTO,2021-12-16,1362128.0,701503.0,657908.0,25,1405746.0,49.9025428491349
30018,Trinidad and Tobago,TTO,2021-12-17,1365856.0,702136.0,658753.0,32,1405746.0,49.94757232103097
30019,Trinidad and Tobago,TTO,2021-12-18,1369643.0,702844.0,659702.0,17,1405746.0,49.997937038412346
30020,Trinidad and Tobago,TTO,2021-12-19,1371295.0,703083.0,659946.0,57,1405746.0,50.01493868735888
30021,Trinidad and Tobago,TTO,2021-12-20,1372208.0,703289.0,660103.0,0,1405746.0,50.02959282829188
30022,Trinidad and Tobago,TTO,2021-12-21,1379254.0,704587.0,661746.0,20,1405746.0,50.12192814349107
30023,Trinidad and Tobago,TTO,2021-12-22,1384249.0,705683.0,662870.0,32,1405746.0,50.199893864183146
30024,Trinidad and Tobago,TTO,2021-12-23,1387974.0,706553.0,663831.0,27,1405746.0,50.261782711812806
30025,Trinidad and Tobago,TTO,2021-12-24,1390568.0,707231.0,664548.0,23,1405746.0,50.31001333100005
30026,Trinidad and Tobago,TTO,2021-12-25,1391155.0,707398.0,664699.0,56,1405746.0,50.32189314428068
30027,Trinidad and Tobago,TTO,2021-12-26,1391155.0,707398.0,664699.0,0,1405746.0,50.32189314428068
30028,Trinidad and Tobago,TTO,2021-12-27,1391155.0,707398.0,664699.0,20,1405746.0,50.32189314428068
30029,Trinidad and Tobago,TTO,2021-12-28,1391155.0,707398.0,664699.0,30,1405746.0,50.32189314428068
30030,Trinidad and Tobago,TTO,2021-12-29,1397059.0,709140.0,666432.0,25,1405746.0,50.445813112752944
30031,Trinidad and Tobago,TTO,2021-12-30,1402345.0,710792.0,667723.0,16,1405746.0,50.56333078664282
30032,Trinidad and Tobago,TTO,2021-12-31,1408384.0,712256.0,668717.0,16,1405746.0,50.66747477851617
30033,Trinidad and Tobago,TTO,2022-01-01,1409304.0,712707.0,668982.0,25,1405746.0,50.699557388034535
30034,Trinidad and Tobago,TTO,2022-01-02,1409304.0,712707.0,668982.0,19,1405746.0,50.699557388034535
30035,Trinidad and Tobago,TTO,2022-01-03,1409304.0,712707.0,668982.0,45,1405746.0,50.699557388034535
30036,Trinidad and Tobago,TTO,2022-01-04,1414551.0,714491.0,670167.0,22,1405746.0,50.82646509397857
30037,Trinidad and Tobago,TTO,2022-01-05,1419498.0,716073.0,671314.0,0,1405746.0,50.93900320541549
30038,Trinidad and Tobago,TTO,2022-01-06,1423722.0,717326.0,672351.0,15,1405746.0,51.02813737332349
30039,Trinidad and Tobago,TTO,2022-01-07,1427975.0,718927.0,673199.0,22,1405746.0,51.14202708028335
30040,Trinidad and Tobago,TTO,2022-01-08,1432316.0,720440.0,674197.0,37,1405746.0,51.24965676587377
30041,Trinidad and Tobago,TTO,2022-01-09,1435282.0,721124.0,674530.0,37,1405746.0,51.29831420469986
30042,Trinidad and Tobago,TTO,2022-01-11,1440179.0,722750.0,675830.0,19,1405746.0,51.41398232682148
30043,Trinidad and Tobago,TTO,2022-01-12,1444171.0,724052.0,677025.0,16,1405746.0,51.50660218844656
30044,Trinidad and Tobago,TTO,2022-01-13,1447374.0,724973.0,677920.0,20,1405746.0,51.572119003006236
30045,Trinidad and Tobago,TTO,2022-01-14,1450406.0,726155.0,678667.0,32,1405746.0,51.656202471854805
30046,Trinidad and Tobago,TTO,2022-01-15,1453031.0,727066.0,679282.0,0,1405746.0,51.72100792034976
30047,Trinidad and Tobago,TTO,2022-01-16,1454530.0,727477.0,679498.0,22,1405746.0,51.75024506560929
30048,Trinidad and Tobago,TTO,2022-01-17,1454725.0,727519.0,679532.0,41,1405746.0,51.753232803081076
30049,Trinidad and Tobago,TTO,2022-01-18,1456916.0,728265.0,680033.0,0,1405746.0,51.806300711508335
30050,Trinidad and Tobago,TTO,2022-01-19,1459481.0,728837.0,681089.0,11,1405746.0,51.84699085040968
30051,Trinidad and Tobago,TTO,2022-01-20,1462114.0,729371.0,682387.0,16,1405746.0,51.88497779826512
30052,Trinidad and Tobago,TTO,2022-01-21,1464353.0,729831.0,683401.0,14,1405746.0,51.91770063724172
30053,Trinidad and Tobago,TTO,2022-01-22,1466293.0,730360.0,684018.0,18,1405746.0,51.95533190206481
30054,Trinidad and Tobago,TTO,2022-01-23,1467227.0,730588.0,684141.0,30,1405746.0,51.97155104834017
30055,Trinidad and Tobago,TTO,2022-01-24,1467373.0,730637.0,684155.0,0,1405746.0,51.97503674205725
30056,Trinidad and Tobago,TTO,2022-01-25,1470094.0,731209.0,685376.0,16,1405746.0,52.01572688095858
30057,Trinidad and Tobago,TTO,2022-01-26,1472636.0,731746.0,686586.0,18,1405746.0,52.053927238633435
30058,Trinidad and Tobago,TTO,2022-01-27,1474821.0,732201.0,687627.0,15,1405746.0,52.08629439457768
30059,Trinidad and Tobago,TTO,2022-01-28,1476864.0,732622.0,688611.0,12,1405746.0,52.11624290590192
30060,Trinidad and Tobago,TTO,2022-01-29,1479326.0,733124.0,689743.0,11,1405746.0,52.1519534823503
30061,Trinidad and Tobago,TTO,2022-01-30,1480585.0,733378.0,690137.0,23,1405746.0,52.17002218039389
30062,Trinidad and Tobago,TTO,2022-02-01,1483440.0,734014.0,691340.0,9,1405746.0,52.215265062109374
30063,Trinidad and Tobago,TTO,2022-02-02,1485519.0,734538.0,692269.0,8,1405746.0,52.252540643900105
30064,Trinidad and Tobago,TTO,2022-02-03,1487643.0,735084.0,693136.0,11,1405746.0,52.291381231033206
30065,Trinidad and Tobago,TTO,2022-02-04,1489453.0,735447.0,693840.0,10,1405746.0,52.317203819182126
30066,Trinidad and Tobago,TTO,2022-02-05,1491657.0,735841.0,694625.0,0,1405746.0,52.34523164213165
30067,Trinidad and Tobago,TTO,2022-02-06,1492714.0,736009.0,694910.0,15,1405746.0,52.35718259201876
30068,Trinidad and Tobago,TTO,2022-02-08,1494934.0,736525.0,695612.0,6,1405746.0,52.39388908095772
30069,Trinidad and Tobago,TTO,2022-02-09,1496700.0,736907.0,696200.0,7,1405746.0,52.421063264629595
30070,Trinidad and Tobago,TTO,2022-02-10,1498616.0,737249.0,696708.0,19,1405746.0,52.44539198404263
30071,Trinidad and Tobago,TTO,2022-02-11,1500175.0,737525.0,697112.0,9,1405746.0,52.4650256874286
30072,Trinidad and Tobago,TTO,2022-02-12,1502294.0,737883.0,697579.0,6,1405746.0,52.490492592545166
30073,Trinidad and Tobago,TTO,2022-02-13,1503434.0,738037.0,697764.0,6,1405746.0,52.50144762994168
30074,Trinidad and Tobago,TTO,2022-02-14,1503561.0,738042.0,697792.0,12,1405746.0,52.50180331297404
30075,Trinidad and Tobago,TTO,2022-02-15,1505640.0,738364.0,698274.0,7,1405746.0,52.524709300257655
30076,Trinidad and Tobago,TTO,2022-02-16,1507642.0,738709.0,698799.0,5,1405746.0,52.549251429490106
30077,Trinidad and Tobago,TTO,2022-02-17,1509466.0,739027.0,699199.0,4,1405746.0,52.571872870347846
30078,Trinidad and Tobago,TTO,2022-02-18,1511142.0,739274.0,699604.0,14,1405746.0,52.58944361214615
30079,Trinidad and Tobago,TTO,2022-02-19,1513467.0,739605.0,700091.0,4,1405746.0,52.612989828888004
30080,Trinidad and Tobago,TTO,2022-02-20,1514910.0,739745.0,700294.0,9,1405746.0,52.62294895379392
30081,Trinidad and Tobago,TTO,2022-02-21,1514910.0,739745.0,700294.0,5,1405746.0,52.62294895379392
30082,Trinidad and Tobago,TTO,2022-02-22,1517065.0,740145.0,700838.0,7,1405746.0,52.65140359638227
30083,Trinidad and Tobago,TTO,2022-02-23,1518878.0,740468.0,701372.0,8,1405746.0,52.67438072027236
30084,Trinidad and Tobago,TTO,2022-02-24,1520535.0,740765.0,701881.0,14,1405746.0,52.69550829239421
30085,Trinidad and Tobago,TTO,2022-02-25,1521999.0,741000.0,702255.0,7,1405746.0,52.71222539491487
30086,Trinidad and Tobago,TTO,2022-02-26,1523755.0,741328.0,702682.0,5,1405746.0,52.73555820183732
30087,Trinidad and Tobago,TTO,2022-02-27,1524592.0,741408.0,702837.0,9,1405746.0,52.74124913035499
30088,Trinidad and Tobago,TTO,2022-02-28,1524592.0,741408.0,702837.0,5,1405746.0,52.74124913035499
30089,Trinidad and Tobago,TTO,2022-03-01,1525728.0,741641.0,703141.0,6,1405746.0,52.757823959662694
30090,Trinidad and Tobago,TTO,2022-03-02,1526406.0,741852.0,703345.0,0,1405746.0,52.772833783628045
30091,Trinidad and Tobago,TTO,2022-03-03,1527056.0,742030.0,703563.0,4,1405746.0,52.785496099579866
30092,Trinidad and Tobago,TTO,2022-03-04,1527749.0,742222.0,703764.0,5,1405746.0,52.79915432802228
30093,Trinidad and Tobago,TTO,2022-03-05,1528473.0,742395.0,704001.0,5,1405746.0,52.81146096094174
30094,Trinidad and Tobago,TTO,2022-03-06,1529220.0,742521.0,704140.0,10,1405746.0,52.82042417335706
30095,Trinidad and Tobago,TTO,2022-03-07,1529230.0,742525.0,704144.0,7,1405746.0,52.82070871978295
30096,Trinidad and Tobago,TTO,2022-03-08,1530294.0,742769.0,704504.0,0,1405746.0,52.83806605176184
30097,Trinidad and Tobago,TTO,2022-03-09,1531321.0,743019.0,704855.0,6,1405746.0,52.85585020337956
30098,Trinidad and Tobago,TTO,2022-03-10,1532235.0,743216.0,705153.0,2,1405746.0,52.869864114854316
30099,Trinidad and Tobago,TTO,2022-03-11,1533108.0,743407.0,705430.0,2,1405746.0,52.88345120669026
30100,Trinidad and Tobago,TTO,2022-03-12,1534045.0,743623.0,705773.0,4,1405746.0,52.89881671368797
30101,Trinidad and Tobago,TTO,2022-03-13,1534637.0,743725.0,705911.0,3,1405746.0,52.906072647547994
30102,Trinidad and Tobago,TTO,2022-03-14,1534637.0,743725.0,705911.0,5,1405746.0,52.906072647547994
30103,Trinidad and Tobago,TTO,2022-03-15,1535510.0,743930.0,706234.0,3,1405746.0,52.92065565187451
30104,Trinidad and Tobago,TTO,2022-03-16,1536390.0,744197.0,706548.0,2,1405746.0,52.93964912580225
30105,Trinidad and Tobago,TTO,2022-03-17,1537143.0,744403.0,706781.0,4,1405746.0,52.954303266735245
30106,Trinidad and Tobago,TTO,2022-03-18,1537860.0,744632.0,707021.0,5,1405746.0,52.97059354961707
30107,Trinidad and Tobago,TTO,2022-03-19,1538756.0,744851.0,707304.0,5,1405746.0,52.98617246643419
30108,Trinidad and Tobago,TTO,2022-03-20,1539289.0,744942.0,707418.0,4,1405746.0,52.992645897623035
30109,Trinidad and Tobago,TTO,2022-03-21,1539299.0,744942.0,707418.0,4,1405746.0,52.992645897623035
30110,Trinidad and Tobago,TTO,2022-03-22,1539965.0,745139.0,707632.0,4,1405746.0,53.0066598090978
30111,Trinidad and Tobago,TTO,2022-03-23,1540717.0,745375.0,707896.0,4,1405746.0,53.02344804822493
30112,Trinidad and Tobago,TTO,2022-03-24,1541448.0,745588.0,708139.0,3,1405746.0,53.03860014540322
30113,Trinidad and Tobago,TTO,2022-03-25,1542051.0,745772.0,708327.0,3,1405746.0,53.05168928099386
30114,Trinidad and Tobago,TTO,2022-03-26,1542747.0,745958.0,708516.0,5,1405746.0,53.06492068979745
30115,Trinidad and Tobago,TTO,2022-03-27,1543140.0,746020.0,708598.0,2,1405746.0,53.06933115939864
30116,Trinidad and Tobago,TTO,2022-03-29,1543684.0,746106.0,708762.0,5,1405746.0,53.075448907555135
30117,Tunisia,TUN,2021-04-07,112254.0,108266.0,3988.0,46,12003225.0,0.9019742610840003
30118,Tunisia,TUN,2021-04-08,124779.0,119919.0,4860.0,48,12003225.0,0.9990565035646669
30119,Tunisia,TUN,2021-04-09,130374.0,125395.0,4979.0,49,12003225.0,1.0446775762347202
30120,Tunisia,TUN,2021-04-10,142932.0,134901.0,8031.0,43,12003225.0,1.1238729591422305
30121,Tunisia,TUN,2021-04-11,154647.0,146284.0,8363.0,56,12003225.0,1.218705806147931
30122,Tunisia,TUN,2021-04-12,166093.0,157617.0,8476.0,58,12003225.0,1.3131220984360454
30123,Tunisia,TUN,2021-04-13,175439.0,166959.0,8480.0,39,12003225.0,1.3909511818698725
30124,Tunisia,TUN,2021-04-14,183025.0,174534.0,8491.0,64,12003225.0,1.4540592215841992
30125,Tunisia,TUN,2021-04-15,191625.0,180829.0,10796.0,84,12003225.0,1.5065034605283163
30126,Tunisia,TUN,2021-04-18,225900.0,192881.0,33019.0,78,12003225.0,1.6069098096553218
30127,Tunisia,TUN,2021-04-19,239398.0,197437.0,41961.0,66,12003225.0,1.644866275521787
30128,Tunisia,TUN,2021-04-20,252672.0,204975.0,47697.0,42,12003225.0,1.7076660647450996
30129,Tunisia,TUN,2021-04-21,265365.0,214150.0,51215.0,93,12003225.0,1.7841038554221886
30130,Tunisia,TUN,2021-04-22,279890.0,225834.0,54056.0,75,12003225.0,1.881444361827759
30131,Tunisia,TUN,2021-04-23,293073.0,235977.0,57096.0,70,12003225.0,1.9659466518373188
30132,Tunisia,TUN,2021-04-24,306612.0,244387.0,62225.0,107,12003225.0,2.036011155335337
30133,Tunisia,TUN,2021-04-25,320009.0,254096.0,65913.0,61,12003225.0,2.1168977503962476
30134,Tunisia,TUN,2021-04-26,333000.0,263189.0,69811.0,73,12003225.0,2.192652391336495
30135,Tunisia,TUN,2021-04-27,345914.0,271129.0,74785.0,48,12003225.0,2.2588012804892017
30136,Tunisia,TUN,2021-04-28,358746.0,277918.0,80828.0,92,12003225.0,2.3153610800430715
30137,Tunisia,TUN,2021-04-30,372083.0,282121.0,89962.0,78,12003225.0,2.3503766696033774
30138,Tunisia,TUN,2021-05-01,400364.0,305484.0,94880.0,81,12003225.0,2.545016026942759
30139,Tunisia,TUN,2021-05-02,415801.0,314357.0,101444.0,86,12003225.0,2.6189378271256265
30140,Tunisia,TUN,2021-05-03,424485.0,320652.0,103833.0,60,12003225.0,2.671382066069744
30141,Tunisia,TUN,2021-05-04,432878.0,325740.0,107138.0,47,12003225.0,2.713770674131327
30142,Tunisia,TUN,2021-05-05,444490.0,330794.0,113696.0,101,12003225.0,2.755876024984952
30143,Tunisia,TUN,2021-05-06,457568.0,333779.0,123789.0,106,12003225.0,2.780744341624855
30144,Tunisia,TUN,2021-05-07,478755.0,340979.0,137776.0,86,12003225.0,2.8407282209572844
30145,Tunisia,TUN,2021-05-08,499369.0,350426.0,148943.0,69,12003225.0,2.919432069298043
30146,Tunisia,TUN,2021-05-09,518538.0,362101.0,156437.0,73,12003225.0,3.0166975958544473
30147,Tunisia,TUN,2021-05-10,537380.0,372240.0,165140.0,79,12003225.0,3.1011665614866004
30148,Tunisia,TUN,2021-05-15,570553.0,392067.0,178486.0,34,12003225.0,3.266347169198278
30149,Tunisia,TUN,2021-05-16,599969.0,414023.0,185946.0,52,12003225.0,3.449264676784781
30150,Tunisia,TUN,2021-05-17,628107.0,432600.0,195507.0,70,12003225.0,3.6040314165568
30151,Tunisia,TUN,2021-05-18,656077.0,450177.0,205900.0,50,12003225.0,3.750467061977094
30152,Tunisia,TUN,2021-05-19,684173.0,466895.0,217278.0,72,12003225.0,3.889746297349254
30153,Tunisia,TUN,2021-05-21,738667.0,494901.0,243766.0,57,12003225.0,4.123066925763701
30154,Tunisia,TUN,2021-05-22,765751.0,512110.0,253641.0,52,12003225.0,4.266436728462559
30155,Tunisia,TUN,2021-05-23,788578.0,528834.0,259744.0,41,12003225.0,4.40576595040083
30156,Tunisia,TUN,2021-05-24,809163.0,542349.0,266814.0,54,12003225.0,4.518360690564411
30157,Tunisia,TUN,2021-05-25,831824.0,560195.0,271629.0,37,12003225.0,4.667037400365318
30158,Tunisia,TUN,2021-05-26,853432.0,578435.0,274997.0,0,12003225.0,4.818996561340806
30159,Tunisia,TUN,2021-05-27,875808.0,597677.0,278131.0,125,12003225.0,4.979303478856724
30160,Tunisia,TUN,2021-05-28,899109.0,616962.0,282147.0,53,12003225.0,5.139968633429766
30161,Tunisia,TUN,2021-05-29,922838.0,633524.0,289314.0,62,12003225.0,5.277948218083057
30162,Tunisia,TUN,2021-05-30,942532.0,644138.0,298394.0,61,12003225.0,5.36637445353228
30163,Tunisia,TUN,2021-05-31,958951.0,654976.0,303975.0,49,12003225.0,5.45666685411629
30164,Tunisia,TUN,2021-06-01,983647.0,672600.0,311047.0,31,12003225.0,5.603494060971114
30165,Tunisia,TUN,2021-06-02,1016860.0,700087.0,316773.0,66,12003225.0,5.832490851417015
30166,Tunisia,TUN,2021-06-03,1051796.0,728092.0,322894.0,73,12003225.0,6.0658031487371105
30167,Tunisia,TUN,2021-06-04,1088158.0,758473.0,329685.0,46,12003225.0,6.318910126236907
30168,Tunisia,TUN,2021-06-05,1126036.0,788222.0,337814.0,63,12003225.0,6.566751852106413
30169,Tunisia,TUN,2021-06-06,1159924.0,814813.0,345111.0,46,12003225.0,6.7882839820131675
30170,Tunisia,TUN,2021-06-07,1192895.0,841051.0,351844.0,32,12003225.0,7.006875235613761
30171,Tunisia,TUN,2021-06-08,1223563.0,871325.0,352238.0,47,12003225.0,7.259090786017924
30172,Tunisia,TUN,2021-06-09,1252125.0,899555.0,352570.0,99,12003225.0,7.494277579567157
30173,Tunisia,TUN,2021-06-10,1274840.0,921967.0,352873.0,103,12003225.0,7.680994066178048
30174,Tunisia,TUN,2021-06-11,1312234.0,958531.0,353703.0,76,12003225.0,7.985612200054569
30175,Tunisia,TUN,2021-06-12,1347889.0,986005.0,361884.0,60,12003225.0,8.214500686273897
30176,Tunisia,TUN,2021-06-13,1381614.0,1012998.0,368616.0,71,12003225.0,8.439381916110044
30177,Tunisia,TUN,2021-06-14,1405955.0,1032192.0,373763.0,79,12003225.0,8.59928894109708
30178,Tunisia,TUN,2021-06-15,1433269.0,1055577.0,377692.0,52,12003225.0,8.7941115825122
30179,Tunisia,TUN,2021-06-16,1459780.0,1079490.0,380290.0,89,12003225.0,8.993333041745032
